,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
153,1,OTT,,Mark Stone , Colin White,Ben Harpur,15,00:12:51,00:12:51,OTT,2018-12-09,1,1,771.0,BOS,1.0,0.0,Go-Ahead Goal
154,2,BOS,PP,Brad Marchand , David Pastrnak,Torey Krug,8,00:27:49,00:07:49,OTT,2018-12-09,2,1,1669.0,BOS,1.0,1.0,Tie
155,1,BOS,,Torey Krug , David Krejci,Brad Marchand,2,00:03:07,00:03:07,OTT,2018-12-09,3,2,187.0,BOS,1.0,2.0,Go-Ahead Goal
156,1,ARI,PP,Nick Schmaltz , Oliver Ekman-Larsson,Clayton Keller,6,00:12:22,00:12:22,BOS,2018-12-11,1,1,742.0,BOS,0.0,1.0,Go-Ahead Goal
157,1,ARI,,Nick Cousins , Alex Goligoski,Josh Archibald,3,00:13:02,00:13:02,BOS,2018-12-11,2,2,782.0,BOS,0.0,2.0,Insurance Goal
158,2,BOS,,Danton Heinen , Jakob Forsbacka Karlsson,Ryan Donato,4,00:28:40,00:08:40,BOS,2018-12-11,3,1,1720.0,BOS,1.0,2.0,Go-Ahead Goal
159,2,BOS,,David Pastrnak , Brad Marchand,David Krejci,21,00:29:13,00:09:13,BOS,2018-12-11,4,2,1753.0,BOS,2.0,2.0,Tie
160,2,BOS,,Brad Marchand , David Pastrnak,David Krejci,9,00:31:31,00:11:31,BOS,2018-12-11,5,3,1891.0,BOS,3.0,2.0,Go-Ahead Goal
161,2,BOS,,Brad Marchand , David Krejci,David Pastrnak,10,00:33:30,00:13:30,BOS,2018-12-11,6,4,2010.0,BOS,4.0,2.0,Insurance Goal
162,2,ARI,,Michael Bunting ,,,1,00:35:00,00:15:00,BOS,2018-12-11,7,3,2100.0,BOS,4.0,3.0,Go-Ahead Goal
163,1,PIT,,Derek Grant , Matt Cullen,Garrett Wilson,2,00:17:48,00:17:48,PIT,2018-12-14,1,1,1068.0,PIT,1.0,0.0,Go-Ahead Goal
164,2,PIT,,Phil Kessel , Evgeni Malkin,Zach Aston-Reese,13,00:21:56,00:01:56,PIT,2018-12-14,2,2,1316.0,PIT,2.0,0.0,Insurance Goal
165,2,BOS,,Brandon Carlo , Chris Wagner,Sean Kuraly,1,00:31:53,00:11:53,PIT,2018-12-14,3,1,1913.0,PIT,2.0,1.0,Go-Ahead Goal
166,2,PIT,SH,Zach Aston-Reese , Riley Sheahan,Brian Dumoulin,3,00:39:01,00:19:01,PIT,2018-12-14,4,3,2341.0,PIT,3.0,1.0,Insurance Goal
167,3,BOS,,Chris Wagner , Charlie McAvoy,Sean Kuraly,3,00:47:08,00:07:08,PIT,2018-12-14,5,2,2828.0,PIT,3.0,2.0,Go-Ahead Goal
168,3,BOS,,David Krejci , David Pastrnak,Brad Marchand,5,00:48:02,00:08:02,PIT,2018-12-14,6,3,2882.0,PIT,3.0,3.0,Tie
169,3,PIT,,Jake Guentzel , Kris Letang,Sidney Crosby,13,00:50:47,00:10:47,PIT,2018-12-14,7,4,3047.0,PIT,4.0,3.0,Go-Ahead Goal
170,3,PIT,EN,Zach Aston-Reese , Sidney Crosby,Jack Johnson,4,00:59:54,00:19:54,PIT,2018-12-14,8,5,3594.0,PIT,5.0,3.0,Insurance Goal
171,2,BUF,,Jeff Skinner , Jack Eichel,Rasmus Dahlin,23,00:23:18,00:03:18,BOS,2018-12-16,1,1,1398.0,BUF,0.0,1.0,Go-Ahead Goal
172,2,BOS,,Steven Kampfer , Joakim Nordstrom,David Backes,1,00:25:18,00:05:18,BOS,2018-12-16,2,1,1518.0,BUF,1.0,1.0,Tie
173,3,BUF,,Jack Eichel , Sam Reinhart,Rasmus Dahlin,13,00:45:43,00:05:43,BOS,2018-12-16,3,2,2743.0,BUF,1.0,2.0,Go-Ahead Goal
174,3,BOS,,Torey Krug , David Krejci,Jakob Forsbacka Karlsson,3,00:53:21,00:13:21,BOS,2018-12-16,4,2,3201.0,BUF,2.0,2.0,Tie
175,3,BUF,,Jeff Skinner , Jack Eichel,Sam Reinhart,24,00:56:29,00:16:29,BOS,2018-12-16,5,3,3389.0,BUF,2.0,3.0,Go-Ahead Goal
176,3,BUF,EN,Jack Eichel , Sam Reinhart,Zemgus Girgensons,14,00:59:35,00:19:35,BOS,2018-12-16,6,4,3575.0,BUF,2.0,4.0,Insurance Goal
177,1,BOS,,Joakim Nordstrom , David Backes,Colby Cave,5,00:02:21,00:02:21,MTL,2018-12-17,1,1,141.0,BOS,0.0,1.0,Go-Ahead Goal
178,2,BOS,,Colby Cave , Charlie McAvoy,David Pastrnak,1,00:39:34,00:19:34,MTL,2018-12-17,2,2,2374.0,BOS,0.0,2.0,Insurance Goal
179,3,BOS,,David Krejci , Charlie McAvoy,,6,00:40:46,00:00:46,MTL,2018-12-17,3,3,2446.0,BOS,0.0,3.0,Insurance Goal
180,3,BOS,PP,Brad Marchand , David Pastrnak,Torey Krug,11,00:45:06,00:05:06,MTL,2018-12-17,4,4,2706.0,BOS,0.0,4.0,Insurance Goal
181,2,BOS,PP,David Pastrnak , Torey Krug,David Backes,22,00:28:19,00:08:19,BOS,2018-12-20,1,1,1699.0,BOS,1.0,0.0,Go-Ahead Goal
182,2,BOS,PP,Torey Krug , Brad Marchand,David Pastrnak,4,00:38:05,00:18:05,BOS,2018-12-20,2,2,2285.0,BOS,2.0,0.0,Insurance Goal
183,3,BOS,,David Krejci , David Pastrnak,Brad Marchand,7,00:45:21,00:05:21,BOS,2018-12-20,3,3,2721.0,BOS,3.0,0.0,Insurance Goal
184,3,ANA,,Josh Mahura , Carter Rowney,,1,00:55:44,00:15:44,BOS,2018-12-20,4,1,3344.0,BOS,3.0,1.0,Lead Shrink
185,1,BOS,,Patrice Bergeron , Charlie McAvoy,Brad Marchand,10,00:15:10,00:15:10,BOS,2018-12-22,1,1,910.0,BOS,1.0,0.0,Go-Ahead Goal
186,2,NSH,,Ryan Johansen , Craig Smith,Roman Josi,6,00:33:01,00:13:01,BOS,2018-12-22,2,1,1981.0,BOS,1.0,1.0,Tie
187,3,BOS,PP,Patrice Bergeron , Danton Heinen,David Pastrnak,11,00:41:44,00:01:44,BOS,2018-12-22,3,2,2504.0,BOS,2.0,1.0,Go-Ahead Goal
188,3,NSH,,Kyle Turris , Roman Josi,Miikka Salomaki,6,00:49:17,00:09:17,BOS,2018-12-22,4,2,2957.0,BOS,2.0,2.0,Tie
189,3,BOS,PP,Brad Marchand , David Pastrnak,Patrice Bergeron,12,00:51:23,00:11:23,BOS,2018-12-22,5,3,3083.0,BOS,3.0,2.0,Go-Ahead Goal
190,3,BOS,,David Pastrnak , Brad Marchand,Patrice Bergeron,23,00:54:09,00:14:09,BOS,2018-12-22,6,4,3249.0,BOS,4.0,2.0,Insurance Goal
191,3,BOS,EN,Sean Kuraly , Charlie McAvoy,Jaroslav Halak,2,00:58:01,00:18:01,BOS,2018-12-22,7,5,3481.0,BOS,5.0,2.0,Insurance Goal
192,1,BOS,PP,Ryan Donato , Torey Krug,Brad Marchand,4,00:02:40,00:02:40,CAR,2018-12-23,1,1,160.0,CAR,0.0,1.0,Go-Ahead Goal
193,1,BOS,,Steven Kampfer , Sean Kuraly,Brad Marchand,2,00:08:56,00:08:56,CAR,2018-12-23,2,2,536.0,CAR,0.0,2.0,Insurance Goal
194,1,CAR,,Teuvo Teravainen , Jaccob Slavin,Sebastian Aho,7,00:12:55,00:12:55,CAR,2018-12-23,3,1,775.0,CAR,1.0,2.0,Go-Ahead Goal
195,2,CAR,SH,Sebastian Aho , Teuvo Teravainen,,13,00:21:29,00:01:29,CAR,2018-12-23,4,2,1289.0,CAR,2.0,2.0,Tie
196,2,CAR,,Sebastian Aho , Teuvo Teravainen,,14,00:27:11,00:07:11,CAR,2018-12-23,5,3,1631.0,CAR,3.0,2.0,Go-Ahead Goal
197,2,CAR,,Justin Faulk , Micheal Ferland,Justin Williams,2,00:31:47,00:11:47,CAR,2018-12-23,6,4,1907.0,CAR,4.0,2.0,Insurance Goal
198,2,BOS,,Ryan Donato , Colby Cave,David Backes,5,00:36:05,00:16:05,CAR,2018-12-23,7,3,2165.0,CAR,4.0,3.0,Go-Ahead Goal
199,3,CAR,SH,Teuvo Teravainen , Sebastian Aho,,8,00:47:20,00:07:20,CAR,2018-12-23,8,5,2840.0,CAR,5.0,3.0,Insurance Goal
200,1,NJD,,Damon Severson , Andy Greene,Travis Zajac,5,00:00:25,00:00:25,BOS,2018-12-27,1,1,25.0,NJD,0.0,1.0,Go-Ahead Goal
201,1,NJD,PP,Kyle Palmieri , Will Butcher,Brian Boyle,19,00:15:25,00:15:25,BOS,2018-12-27,2,2,925.0,NJD,0.0,2.0,Insurance Goal
202,2,BOS,,Chris Wagner , John Moore,Danton Heinen,4,00:35:07,00:15:07,BOS,2018-12-27,3,1,2107.0,NJD,1.0,2.0,Go-Ahead Goal
203,3,NJD,,Blake Coleman ,,,10,00:44:15,00:04:15,BOS,2018-12-27,4,3,2655.0,NJD,1.0,3.0,Insurance Goal
204,3,NJD,,Nico Hischier , Miles Wood,Stefan Noesen,10,00:52:43,00:12:43,BOS,2018-12-27,5,4,3163.0,NJD,1.0,4.0,Insurance Goal
205,3,BOS,,Patrice Bergeron , Jake Debrusk,,12,00:57:05,00:17:05,BOS,2018-12-27,6,2,3425.0,NJD,2.0,4.0,Lead Shrink
206,3,NJD,PPEN,Blake Coleman , Nico Hischier,Andy Greene,11,00:59:12,00:19:12,BOS,2018-12-27,7,5,3552.0,NJD,2.0,5.0,Insurance Goal
207,1,BUF,,Marco Scandella , Jeff Skinner,Sam Reinhart,2,00:04:40,00:04:40,BUF,2018-12-29,1,1,280.0,BOS,1.0,0.0,Go-Ahead Goal
208,1,BOS,,Noel Acciari ,,,1,00:09:30,00:09:30,BUF,2018-12-29,2,1,570.0,BOS,1.0,1.0,Tie
209,2,BUF,SH,Johan Larsson , Evan Rodrigues,Marco Scandella,4,00:25:43,00:05:43,BUF,2018-12-29,3,2,1543.0,BOS,2.0,1.0,Go-Ahead Goal
210,3,BOS,PP,Jake Debrusk , Torey Krug,David Pastrnak,11,00:57:31,00:17:31,BUF,2018-12-29,4,2,3451.0,BOS,2.0,2.0,Tie
211,1,BOS,,Sean Kuraly , Matt Grzelcyk,Kevan Miller,3,00:03:44,00:03:44,BUF,2018-12-29,5,3,224.0,BOS,2.0,3.0,Go-Ahead Goal
212,1,CHI,,Brendan Perlini , David Kampf,Dylan Sikura,5,00:08:30,00:08:30,CHI,2019-01-01,1,1,510.0,BOS,1.0,0.0,Go-Ahead Goal
213,1,BOS,PP,David Pastrnak , Patrice Bergeron,,24,00:12:38,00:12:38,CHI,2019-01-01,2,1,758.0,BOS,1.0,1.0,Tie
214,2,CHI,,Dominik Kahun , Erik Gustafsson,Jonathan Toews,5,00:31:24,00:11:24,CHI,2019-01-01,3,2,1884.0,BOS,2.0,1.0,Go-Ahead Goal
215,2,BOS,PP,Patrice Bergeron , David Pastrnak,Torey Krug,13,00:38:48,00:18:48,CHI,2019-01-01,4,2,2328.0,BOS,2.0,2.0,Tie
216,3,BOS,,Sean Kuraly , Chris Wagner,Matt Grzelcyk,4,00:50:20,00:10:20,CHI,2019-01-01,5,3,3020.0,BOS,2.0,3.0,Go-Ahead Goal
217,3,BOS,EN,Brad Marchand , David Krejci,,13,00:59:27,00:19:27,CHI,2019-01-01,6,4,3567.0,BOS,2.0,4.0,Insurance Goal
218,1,CGY,SH,Michael Frolik , Mark Jankowski,,9,00:07:46,00:07:46,BOS,2019-01-03,1,1,466.0,BOS,0.0,1.0,Go-Ahead Goal
219,1,BOS,PP,John Moore , Matt Grzelcyk,Jakob Forsbacka Karlsson,2,00:09:02,00:09:02,BOS,2019-01-03,2,1,542.0,BOS,1.0,1.0,Tie
220,1,BOS,,Jake Debrusk , David Krejci,Ryan Donato,12,00:14:19,00:14:19,BOS,2019-01-03,3,2,859.0,BOS,2.0,1.0,Go-Ahead Goal
221,2,CGY,,Elias Lindholm , Johnny Gaudreau,Noah Hanifin,20,00:21:05,00:01:05,BOS,2019-01-03,4,2,1265.0,BOS,2.0,2.0,Tie
222,2,BOS,,Brad Marchand , Torey Krug,Patrice Bergeron,14,00:21:41,00:01:41,BOS,2019-01-03,5,3,1301.0,BOS,3.0,2.0,Go-Ahead Goal
223,3,BOS,PP,David Pastrnak , Torey Krug,Jaroslav Halak,25,00:40:54,00:00:54,BOS,2019-01-03,6,4,2454.0,BOS,4.0,2.0,Insurance Goal
224,3,CGY,,Johnny Gaudreau , Sean Monahan,Noah Hanifin,23,00:49:27,00:09:27,BOS,2019-01-03,7,3,2967.0,BOS,4.0,3.0,Go-Ahead Goal
225,3,BOS,,Jake Debrusk , David Krejci,,13,00:53:46,00:13:46,BOS,2019-01-03,8,5,3226.0,BOS,5.0,3.0,Insurance Goal
226,3,CGY,,Mikael Backlund , Mark Giordano,Rasmus Andersson,9,00:56:27,00:16:27,BOS,2019-01-03,9,4,3387.0,BOS,5.0,4.0,Go-Ahead Goal
227,3,BOS,EN,Brad Marchand , David Pastrnak,Patrice Bergeron,15,00:58:10,00:18:10,BOS,2019-01-03,10,6,3490.0,BOS,6.0,4.0,Insurance Goal
228,1,BOS,,Chris Wagner , Noel Acciari,,5,00:10:10,00:10:10,BOS,2019-01-05,1,1,610.0,BOS,1.0,0.0,Go-Ahead Goal
229,2,BOS,,David Backes , Tuukka Rask,,4,00:22:00,00:02:00,BOS,2019-01-05,2,2,1320.0,BOS,2.0,0.0,Insurance Goal
230,3,BUF,,Rasmus Ristolainen ,,,5,00:57:22,00:17:22,BOS,2019-01-05,3,1,3442.0,BOS,2.0,1.0,Go-Ahead Goal
231,1,BOS,,Danton Heinen , John Moore,Torey Krug,5,00:05:23,00:05:23,BOS,2019-01-08,1,1,323.0,BOS,1.0,0.0,Go-Ahead Goal
232,1,BOS,,Brad Marchand , Patrice Bergeron,John Moore,16,00:11:29,00:11:29,BOS,2019-01-08,2,2,689.0,BOS,2.0,0.0,Insurance Goal
233,1,BOS,PP,Jake Debrusk , Patrice Bergeron,Brad Marchand,14,00:19:15,00:19:15,BOS,2019-01-08,3,3,1155.0,BOS,3.0,0.0,Insurance Goal
234,2,BOS,PP,Patrice Bergeron , Brad Marchand,Torey Krug,14,00:26:24,00:06:24,BOS,2019-01-08,4,4,1584.0,BOS,4.0,0.0,Insurance Goal
235,1,WSH,,Jakub Vrana , T.J. Oshie,,15,00:06:38,00:06:38,BOS,2019-01-10,1,1,398.0,WSH,0.0,1.0,Go-Ahead Goal
236,2,BOS,,Ryan Donato , Torey Krug,Jakob Forsbacka Karlsson,6,00:34:11,00:14:11,BOS,2019-01-10,2,1,2051.0,WSH,1.0,1.0,Tie
237,2,WSH,,Alex Ovechkin , Tom Wilson,,31,00:34:50,00:14:50,BOS,2019-01-10,3,2,2090.0,WSH,1.0,2.0,Go-Ahead Goal
238,3,BOS,PP,David Krejci , Danton Heinen,David Backes,8,00:44:37,00:04:37,BOS,2019-01-10,4,2,2677.0,WSH,2.0,2.0,Tie
239,3,WSH,,Nicklas Backstrom , T.J. Oshie,Jonas Siegenthaler,11,00:45:46,00:05:46,BOS,2019-01-10,5,3,2746.0,WSH,2.0,3.0,Go-Ahead Goal
240,3,WSH,EN,Alex Ovechkin ,,,32,00:58:25,00:18:25,BOS,2019-01-10,6,4,3505.0,WSH,2.0,4.0,Insurance Goal
241,1,BOS,,David Krejci , Sean Kuraly,Zdeno Chara,9,00:18:21,00:18:21,TOR,2019-01-12,1,1,1101.0,BOS,0.0,1.0,Go-Ahead Goal
242,2,TOR,,Andreas Johnsson , Kasperi Kapanen,Auston Matthews,10,00:27:37,00:07:37,TOR,2019-01-12,2,1,1657.0,BOS,1.0,1.0,Tie
243,2,TOR,PP,Mitch Marner , Nazem Kadri,Kasperi Kapanen,17,00:29:30,00:09:30,TOR,2019-01-12,3,2,1770.0,BOS,2.0,1.0,Go-Ahead Goal
244,2,BOS,,Sean Kuraly , Chris Wagner,Noel Acciari,5,00:34:47,00:14:47,TOR,2019-01-12,4,2,2087.0,BOS,2.0,2.0,Tie
245,2,BOS,,David Pastrnak , Sean Kuraly,,26,00:39:45,00:19:45,TOR,2019-01-12,5,3,2385.0,BOS,2.0,3.0,Go-Ahead Goal
246,1,BOS,,Brad Marchand , Patrice Bergeron,Matt Grzelcyk,17,00:14:09,00:14:09,BOS,2019-01-14,1,1,849.0,MTL,1.0,0.0,Go-Ahead Goal
247,1,MTL,,Brendan Gallagher , Jeff Petry,Phillip Danault,18,00:18:27,00:18:27,BOS,2019-01-14,2,1,1107.0,MTL,1.0,1.0,Tie
248,2,MTL,SH,Paul Byron ,,,10,00:37:09,00:17:09,BOS,2019-01-14,3,2,2229.0,MTL,1.0,2.0,Go-Ahead Goal
249,3,BOS,PP,David Krejci , Brad Marchand,David Pastrnak,10,00:59:22,00:19:22,BOS,2019-01-14,4,2,3562.0,MTL,2.0,2.0,Tie
250,1,MTL,,Jeff Petry , Max Domi,Paul Byron,10,00:00:15,00:00:15,BOS,2019-01-14,5,3,15.0,MTL,2.0,3.0,Go-Ahead Goal
251,1,BOS,PP,David Pastrnak , Torey Krug,Brad Marchand,27,00:04:39,00:04:39,PHI,2019-01-16,1,1,279.0,PHI,0.0,1.0,Go-Ahead Goal
252,1,BOS,,Peter Cehlarik , Jake Debrusk,David Krejci,1,00:09:12,00:09:12,PHI,2019-01-16,2,2,552.0,PHI,0.0,2.0,Insurance Goal
253,1,PHI,,Oskar Lindblom , Claude Giroux,Ivan Provorov,5,00:12:44,00:12:44,PHI,2019-01-16,3,1,764.0,PHI,1.0,2.0,Go-Ahead Goal
254,2,PHI,,Sean Couturier , Jakub Voracek,Travis Sanheim,17,00:25:32,00:05:32,PHI,2019-01-16,4,2,1532.0,PHI,2.0,2.0,Tie
255,2,PHI,PP,Sean Couturier , Wayne Simmonds,Claude Giroux,18,00:26:47,00:06:47,PHI,2019-01-16,5,3,1607.0,PHI,3.0,2.0,Go-Ahead Goal
256,3,PHI,,Sean Couturier , Oskar Lindblom,Ivan Provorov,19,00:55:53,00:15:53,PHI,2019-01-16,6,4,3353.0,PHI,4.0,2.0,Insurance Goal
257,3,BOS,,Peter Cehlarik , Brad Marchand,Torey Krug,2,00:58:54,00:18:54,PHI,2019-01-16,7,3,3534.0,PHI,4.0,3.0,Go-Ahead Goal
258,2,BOS,,Torey Krug , David Krejci,Peter Cehlarik,5,00:23:31,00:03:31,BOS,2019-01-17,1,1,1411.0,BOS,1.0,0.0,Go-Ahead Goal
259,2,STL,,Ryan O'Reilly , Jordan Kyrou,David Perron,17,00:24:23,00:04:23,BOS,2019-01-17,2,1,1463.0,BOS,1.0,1.0,Tie
260,2,STL,,Carl Gunnarsson , Jaden Schwartz,Brayden Schenn,1,00:33:36,00:13:36,BOS,2019-01-17,3,2,2016.0,BOS,1.0,2.0,Go-Ahead Goal
261,2,BOS,PP,David Backes , Zdeno Chara,David Krejci,5,00:36:00,00:16:00,BOS,2019-01-17,4,2,2160.0,BOS,2.0,2.0,Tie
262,3,BOS,,Chris Wagner , Jakob Forsbacka Karlsson,,6,00:45:27,00:05:27,BOS,2019-01-17,5,3,2727.0,BOS,3.0,2.0,Go-Ahead Goal
263,3,BOS,,Brad Marchand , Charlie McAvoy,Patrice Bergeron,18,00:53:12,00:13:12,BOS,2019-01-17,6,4,3192.0,BOS,4.0,2.0,Insurance Goal
264,3,BOS,EN,Sean Kuraly , David Krejci,Chris Wagner,6,00:59:08,00:19:08,BOS,2019-01-17,7,5,3548.0,BOS,5.0,2.0,Insurance Goal
265,1,BOS,,Danton Heinen , Jakob Forsbacka Karlsson,,6,00:17:28,00:17:28,BOS,2019-01-19,1,1,1048.0,NYR,1.0,0.0,Go-Ahead Goal
266,1,NYR,,Filip Chytil ,,,9,00:18:32,00:18:32,BOS,2019-01-19,2,1,1112.0,NYR,1.0,1.0,Tie
267,2,NYR,,Mika Zibanejad , Brady Skjei,Mats Zuccarello,16,00:25:22,00:05:22,BOS,2019-01-19,3,2,1522.0,NYR,1.0,2.0,Go-Ahead Goal
268,3,BOS,,Brad Marchand , David Pastrnak,Patrice Bergeron,19,00:43:24,00:03:24,BOS,2019-01-19,4,2,2604.0,NYR,2.0,2.0,Tie
269,3,NYR,PP,Mika Zibanejad , Kevin Shattenkirk,Mats Zuccarello,17,00:49:05,00:09:05,BOS,2019-01-19,5,3,2945.0,NYR,2.0,3.0,Go-Ahead Goal
270,1,BOS,,Patrice Bergeron , Brad Marchand,David Pastrnak,15,00:09:49,00:09:49,BOS,2019-01-29,1,1,589.0,Shootout,1.0,0.0,Go-Ahead Goal
271,1,WPG,PP,Josh Morrissey , Mark Scheifele,,6,00:13:53,00:13:53,BOS,2019-01-29,2,1,833.0,Shootout,1.0,1.0,Tie
272,1,BOS,PP,David Pastrnak , Brad Marchand,Torey Krug,28,00:18:33,00:18:33,BOS,2019-01-29,3,2,1113.0,Shootout,2.0,1.0,Go-Ahead Goal
273,3,WPG,,Kyle Connor , Tyler Myers,Ben Chiarot,20,00:44:27,00:04:27,BOS,2019-01-29,4,2,2667.0,Shootout,2.0,2.0,Tie
274,3,WPG,,Kyle Connor , Mark Scheifele,Blake Wheeler,21,00:45:01,00:05:01,BOS,2019-01-29,5,3,2701.0,Shootout,2.0,3.0,Go-Ahead Goal
275,3,BOS,,Patrice Bergeron , Brad Marchand,David Pastrnak,16,00:51:39,00:11:39,BOS,2019-01-29,6,3,3099.0,Shootout,3.0,3.0,Tie
276,1,BOS,PP,David Pastrnak , Torey Krug,Brad Marchand,29,00:03:05,00:03:05,BOS,2019-01-31,1,1,185.0,PHI,1.0,0.0,Go-Ahead Goal
277,1,PHI,,Claude Giroux , Jakub Voracek,,15,00:19:16,00:19:16,BOS,2019-01-31,2,1,1156.0,PHI,1.0,1.0,Tie
278,2,BOS,,David Pastrnak , Patrice Bergeron,Zdeno Chara,30,00:25:11,00:05:11,BOS,2019-01-31,3,2,1511.0,PHI,2.0,1.0,Go-Ahead Goal
279,3,PHI,PP,Oskar Lindblom , Jakub Voracek,Travis Sanheim,7,00:50:36,00:10:36,BOS,2019-01-31,4,2,3036.0,PHI,2.0,2.0,Tie
280,1,PHI,PP,Travis Sanheim , Sean Couturier,Travis Konecny,5,00:02:56,00:02:56,BOS,2019-01-31,5,3,176.0,PHI,2.0,3.0,Go-Ahead Goal
281,2,BOS,,David Krejci , Torey Krug,David Pastrnak,11,00:30:43,00:10:43,WSH,2019-02-03,1,1,1843.0,BOS,0.0,1.0,Go-Ahead Goal
282,2,BOS,,Patrice Bergeron , David Pastrnak,Brad Marchand,17,00:22:32,00:02:32,BOS,2019-02-05,1,1,1352.0,BOS,1.0,0.0,Go-Ahead Goal
283,2,NYI,PP,Jordan Eberle , Mathew Barzal,Brock Nelson,12,00:36:40,00:16:40,BOS,2019-02-05,2,1,2200.0,BOS,1.0,1.0,Tie
284,3,BOS,,Peter Cehlarik , Jake Debrusk,Kevan Miller,3,00:46:34,00:06:34,BOS,2019-02-05,3,2,2794.0,BOS,2.0,1.0,Go-Ahead Goal
285,3,BOS,EN,Patrice Bergeron , David Pastrnak,Brad Marchand,18,00:59:05,00:19:05,BOS,2019-02-05,4,3,3545.0,BOS,3.0,1.0,Insurance Goal
286,1,NYR,,Mika Zibanejad , Mats Zuccarello,,22,00:17:45,00:17:45,NYR,2019-02-06,1,1,1065.0,Shootout,1.0,0.0,Go-Ahead Goal
287,2,BOS,,Danton Heinen , Matt Grzelcyk,Brad Marchand,7,00:30:37,00:10:37,NYR,2019-02-06,2,1,1837.0,Shootout,1.0,1.0,Tie
288,2,BOS,,David Pastrnak , David Krejci,Kevan Miller,31,00:31:49,00:11:49,NYR,2019-02-06,3,2,1909.0,Shootout,1.0,2.0,Go-Ahead Goal
289,2,BOS,PP,Patrice Bergeron , Torey Krug,Brad Marchand,19,00:35:11,00:15:11,NYR,2019-02-06,4,3,2111.0,Shootout,1.0,3.0,Insurance Goal
290,3,NYR,,Kevin Hayes , Jimmy Vesey,Pavel Buchnevich,12,00:49:24,00:09:24,NYR,2019-02-06,5,2,2964.0,Shootout,2.0,3.0,Go-Ahead Goal
291,3,NYR,PP,Filip Chytil , Pavel Buchnevich,Anthony DeAngelo,10,00:52:41,00:12:41,NYR,2019-02-06,6,3,3161.0,Shootout,3.0,3.0,Tie
292,2,BOS,,Charlie McAvoy , Patrice Bergeron,Danton Heinen,2,00:24:38,00:04:38,BOS,2019-02-09,1,1,1478.0,BOS,1.0,0.0,Go-Ahead Goal
293,2,LAK,PP,Alex Iafallo , Alec Martinez,Adrian Kempe,11,00:28:13,00:08:13,BOS,2019-02-09,2,1,1693.0,BOS,1.0,1.0,Tie
294,2,LAK,,Anze Kopitar , Dustin Brown,Dion Phaneuf,17,00:34:02,00:14:02,BOS,2019-02-09,3,2,2042.0,BOS,1.0,2.0,Go-Ahead Goal
295,3,BOS,,Danton Heinen , Charlie McAvoy,Brad Marchand,8,00:43:27,00:03:27,BOS,2019-02-09,4,2,2607.0,BOS,2.0,2.0,Tie
296,3,BOS,,David Krejci , Torey Krug,David Pastrnak,12,00:44:57,00:04:57,BOS,2019-02-09,5,3,2697.0,BOS,3.0,2.0,Go-Ahead Goal
297,3,BOS,SH,Brad Marchand , Patrice Bergeron,,20,00:46:49,00:06:49,BOS,2019-02-09,6,4,2809.0,BOS,4.0,2.0,Insurance Goal
298,3,LAK,,Nate Thompson , Brendan Leipsic,,4,00:49:19,00:09:19,BOS,2019-02-09,7,3,2959.0,BOS,4.0,3.0,Go-Ahead Goal
299,3,LAK,,Oscar Fantenberg , Drew Doughty,Tyler Toffoli,1,00:55:13,00:15:13,BOS,2019-02-09,8,4,3313.0,BOS,4.0,4.0,Tie
300,1,BOS,PP,Patrice Bergeron , Torey Krug,,20,00:02:34,00:02:34,BOS,2019-02-09,9,5,154.0,BOS,5.0,4.0,Go-Ahead Goal
301,1,COL,,Nathan MacKinnon , Gabriel Landeskog,J.T. Compher,29,00:19:27,00:19:27,BOS,2019-02-10,1,1,1167.0,BOS,0.0,1.0,Go-Ahead Goal
302,2,BOS,,John Moore , Charlie McAvoy,Brad Marchand,3,00:23:40,00:03:40,BOS,2019-02-10,2,1,1420.0,BOS,1.0,1.0,Tie
303,OT1,BOS,,Brad Marchand , Patrice Bergeron,Torey Krug,21,01:04:03,00:04:03,BOS,2019-02-10,3,2,3843.0,BOS,2.0,1.0,Go-Ahead Goal
304,1,CHI,,Alex DeBrincat , Dominik Kahun,Dylan Strome,29,00:04:22,00:04:22,BOS,2019-02-12,1,1,262.0,BOS,0.0,1.0,Go-Ahead Goal
305,1,BOS,PP,David Krejci , Patrice Bergeron,Jake Debrusk,13,00:14:47,00:14:47,BOS,2019-02-12,2,1,887.0,BOS,1.0,1.0,Tie
306,1,BOS,,Danton Heinen , Brad Marchand,Zdeno Chara,9,00:15:36,00:15:36,BOS,2019-02-12,3,2,936.0,BOS,2.0,1.0,Go-Ahead Goal
307,1,BOS,,Brad Marchand , Danton Heinen,Patrice Bergeron,22,00:18:59,00:18:59,BOS,2019-02-12,4,3,1139.0,BOS,3.0,1.0,Insurance Goal
308,2,BOS,,Jake Debrusk , David Krejci,Brad Marchand,15,00:38:06,00:18:06,BOS,2019-02-12,5,4,2286.0,BOS,4.0,1.0,Insurance Goal
309,2,CHI,,Duncan Keith , Connor Murphy,Dominik Kahun,3,00:39:37,00:19:37,BOS,2019-02-12,6,2,2377.0,BOS,4.0,2.0,Lead Shrink
