,Period,Team,Type,Scorer,Assist1,Assist2,Season Goal Number,Time in Game,Time in Period,Home Team,Date,Game Goal Number,Team Goal Number,Seconds,Winner,HomeGoal,AwayGoal,Impact
2796,1,LAK,,Kyle Clifford , Trevor Lewis,Paul Ladue,8,00:10:37,00:10:37,ANA,2019-03-10,3,2,637.0,LAK,1.0,2.0,Go-Ahead Goal
2797,1,LAK,,Carl Grundstrom , Adrian Kempe,Tyler Toffoli,2,00:16:25,00:16:25,ANA,2019-03-10,4,3,985.0,LAK,1.0,3.0,Insurance Goal
2798,3,ANA,,Jakob Silfverberg ,,,19,00:52:16,00:12:16,ANA,2019-03-10,5,2,3136.0,LAK,2.0,3.0,Go-Ahead Goal
2799,1,ANA,,Ryan Getzlaf , Josh Manson,,12,00:03:39,00:03:39,ANA,2019-03-12,1,1,219.0,ANA,1.0,0.0,Go-Ahead Goal
2800,1,ANA,,Jakob Silfverberg , Rickard Rakell,Jacob Larsson,20,00:10:56,00:10:56,ANA,2019-03-12,2,2,656.0,ANA,2.0,0.0,Insurance Goal
2801,2,ANA,,Daniel Sprong , Corey Perry,Hampus Lindholm,12,00:33:59,00:13:59,ANA,2019-03-12,3,3,2039.0,ANA,3.0,0.0,Insurance Goal
2802,3,NSH,PP,Filip Forsberg , Mikael Granlund,Roman Josi,23,00:54:16,00:14:16,ANA,2019-03-12,4,1,3256.0,ANA,3.0,1.0,Lead Shrink
2803,3,NSH,PP,Filip Forsberg , Ryan Johansen,Mikael Granlund,24,00:55:14,00:15:14,ANA,2019-03-12,5,2,3314.0,ANA,3.0,2.0,Go-Ahead Goal
2811,1,COL,,Nathan MacKinnon , J.T. Compher,Samuel Girard,36,00:06:54,00:06:54,COL,2019-03-15,1,1,414.0,ANA,1.0,0.0,Go-Ahead Goal
2812,1,COL,PP,Mikko Rantanen , Tyson Barrie,Nathan MacKinnon,31,00:18:10,00:18:10,COL,2019-03-15,2,2,1090.0,ANA,2.0,0.0,Insurance Goal
2813,2,ANA,,Corey Perry , Cam Fowler,Adam Henrique,4,00:26:08,00:06:08,COL,2019-03-15,3,1,1568.0,ANA,2.0,1.0,Go-Ahead Goal
2814,2,ANA,,Ryan Getzlaf , Daniel Sprong,Cam Fowler,13,00:27:23,00:07:23,COL,2019-03-15,4,2,1643.0,ANA,2.0,2.0,Tie
2815,2,ANA,,Daniel Sprong , Jaycob Megna,Ryan Getzlaf,13,00:33:40,00:13:40,COL,2019-03-15,5,3,2020.0,ANA,2.0,3.0,Go-Ahead Goal
2816,3,COL,,Sven Andrighetto , Ian Cole,Tyson Jost,5,00:48:42,00:08:42,COL,2019-03-15,6,3,2922.0,ANA,3.0,3.0,Tie
2817,3,ANA,PP,Corey Perry , Nick Ritchie,Ryan Getzlaf,5,00:59:03,00:19:03,COL,2019-03-15,7,4,3543.0,ANA,3.0,4.0,Go-Ahead Goal
2818,3,ANA,EN,Hampus Lindholm , Josh Manson,,6,00:59:37,00:19:37,COL,2019-03-15,8,5,3577.0,ANA,3.0,5.0,Insurance Goal
2819,1,ANA,PP,Devin Shore , Nick Ritchie,Ryan Getzlaf,9,00:01:29,00:01:29,ANA,2019-03-17,1,1,89.0,ANA,1.0,0.0,Go-Ahead Goal
2820,2,FLA,,Evgenii Dadonov , Jonathan Huberdeau,Aleksander Barkov,25,00:20:11,00:00:11,ANA,2019-03-17,2,1,1211.0,ANA,1.0,1.0,Tie
2821,2,ANA,,Adam Henrique , Ryan Getzlaf,,17,00:32:04,00:12:04,ANA,2019-03-17,3,2,1924.0,ANA,2.0,1.0,Go-Ahead Goal
2822,3,FLA,,Aaron Ekblad , Jonathan Huberdeau,Aleksander Barkov,13,00:43:33,00:03:33,ANA,2019-03-17,4,2,2613.0,ANA,2.0,2.0,Tie
2823,3,ANA,,Jakob Silfverberg , Rickard Rakell,,22,00:55:17,00:15:17,ANA,2019-03-17,5,3,3317.0,ANA,3.0,2.0,Go-Ahead Goal
2824,1,WPG,PP,Mark Scheifele , Kyle Connor,Jacob Trouba,35,00:15:56,00:15:56,ANA,2019-03-20,1,1,956.0,WPG,0.0,1.0,Go-Ahead Goal
2825,3,WPG,,Kyle Connor , Tyler Myers,Andrew Copp,29,00:44:25,00:04:25,ANA,2019-03-20,2,2,2665.0,WPG,0.0,2.0,Insurance Goal
2826,3,WPG,,Nikolaj Ehlers , Joseph Morrow,Jacob Trouba,19,00:47:07,00:07:07,ANA,2019-03-20,3,3,2827.0,WPG,0.0,3.0,Insurance Goal
2834,1,ANA,,Cam Fowler , Andy Welinski,Sam Steel,5,00:03:47,00:03:47,LAK,2019-03-23,1,1,227.0,Shootout,0.0,1.0,Go-Ahead Goal
2835,1,LAK,PP,Kyle Clifford , Alec Martinez,Alex Iafallo,9,00:05:09,00:05:09,LAK,2019-03-23,2,1,309.0,Shootout,1.0,1.0,Tie
2836,2,LAK,,Jeff Carter , Dustin Brown,Austin Wagner,12,00:33:48,00:13:48,LAK,2019-03-23,3,2,2028.0,Shootout,2.0,1.0,Go-Ahead Goal
2837,2,ANA,PP,Rickard Rakell , Jakob Silfverberg,Adam Henrique,14,00:39:58,00:19:58,LAK,2019-03-23,4,2,2398.0,Shootout,2.0,2.0,Tie
2838,3,ANA,SH,Carter Rowney , Derek Grant,,6,00:49:42,00:09:42,LAK,2019-03-23,5,3,2982.0,Shootout,2.0,3.0,Go-Ahead Goal
2839,3,LAK,,Carl Grundstrom , Tyler Toffoli,Alec Martinez,3,00:56:07,00:16:07,LAK,2019-03-23,6,3,3367.0,Shootout,3.0,3.0,Tie
2856,1,ANA,,Corey Perry , Adam Henrique,Hampus Lindholm,6,00:15:17,00:15:17,EDM,2019-03-30,1,1,917.0,ANA,0.0,1.0,Go-Ahead Goal
2857,2,ANA,,Rickard Rakell , Jakob Silfverberg,,16,00:21:21,00:01:21,EDM,2019-03-30,2,2,1281.0,ANA,0.0,2.0,Insurance Goal
2858,2,ANA,,Rickard Rakell , Sam Steel,Korbinian Holzer,17,00:28:48,00:08:48,EDM,2019-03-30,3,3,1728.0,ANA,0.0,3.0,Insurance Goal
2859,2,ANA,,Rickard Rakell , Jakob Silfverberg,Hampus Lindholm,18,00:35:13,00:15:13,EDM,2019-03-30,4,4,2113.0,ANA,0.0,4.0,Insurance Goal
2860,3,ANA,,Devin Shore , Sam Carrick,,10,00:41:29,00:01:29,EDM,2019-03-30,5,5,2489.0,ANA,0.0,5.0,Insurance Goal
2861,3,EDM,,Sam Gagner , Milan Lucic,Oscar Klefbom,6,00:53:09,00:13:09,EDM,2019-03-30,6,1,3189.0,ANA,1.0,5.0,Lead Shrink
2866,1,LAK,,Michael Amadio , Austin Wagner,Matt Roy,6,00:11:51,00:11:51,ANA,2019-04-05,1,1,711.0,ANA,0.0,1.0,Go-Ahead Goal
2867,1,ANA,,Carter Rowney , Max Jones,Derek Grant,7,00:14:02,00:14:02,ANA,2019-04-05,2,1,842.0,ANA,1.0,1.0,Tie
2868,2,ANA,,Korbinian Holzer , Max Jones,,1,00:30:38,00:10:38,ANA,2019-04-05,3,2,1838.0,ANA,2.0,1.0,Go-Ahead Goal
2869,2,ANA,,Daniel Sprong , Devin Shore,Cam Fowler,14,00:36:42,00:16:42,ANA,2019-04-05,4,3,2202.0,ANA,3.0,1.0,Insurance Goal
2870,3,ANA,SH,Sam Steel , Jakob Silfverberg,Cam Fowler,6,00:48:34,00:08:34,ANA,2019-04-05,5,4,2914.0,ANA,4.0,1.0,Insurance Goal
2871,3,LAK,,Carl Grundstrom ,,,5,00:54:57,00:14:57,ANA,2019-04-05,6,2,3297.0,ANA,4.0,2.0,Lead Shrink
2872,3,ANA,EN,Jakob Silfverberg , Rickard Rakell,,24,00:58:48,00:18:48,ANA,2019-04-05,7,5,3528.0,ANA,5.0,2.0,Insurance Goal
2873,1,NJD,,Kyle Palmieri , Damon Severson,,1,00:00:58,00:00:58,NJD,2018-10-06,1,1,58.0,NJD,1.0,0.0,Go-Ahead Goal
2874,1,EDM,PP,Milan Lucic , Connor McDavid,Leon Draisaitl,1,00:04:01,00:04:01,NJD,2018-10-06,2,1,241.0,NJD,1.0,1.0,Tie
2875,2,NJD,PP,Kyle Palmieri , Will Butcher,Nico Hischier,2,00:22:02,00:02:02,NJD,2018-10-06,3,2,1322.0,NJD,2.0,1.0,Go-Ahead Goal
2876,2,NJD,,Travis Zajac , Miles Wood,,1,00:23:11,00:03:11,NJD,2018-10-06,4,3,1391.0,NJD,3.0,1.0,Insurance Goal
2877,3,NJD,,Travis Zajac , Miles Wood,,2,00:45:27,00:05:27,NJD,2018-10-06,5,4,2727.0,NJD,4.0,1.0,Insurance Goal
2878,3,EDM,,Leon Draisaitl , Milan Lucic,Connor McDavid,1,00:51:32,00:11:32,NJD,2018-10-06,6,2,3092.0,NJD,4.0,2.0,Lead Shrink
2879,3,NJD,EN,Stefan Noesen , Sami Vatanen,Mirco Mueller,1,00:58:31,00:18:31,NJD,2018-10-06,7,5,3511.0,NJD,5.0,2.0,Insurance Goal
2880,1,EDM,,Connor McDavid , Ty Rattie,Darnell Nurse,1,00:03:43,00:03:43,BOS,2018-10-11,1,1,223.0,BOS,0.0,1.0,Go-Ahead Goal
2881,1,BOS,PP,David Pastrnak , Matt Grzelcyk,,4,00:09:20,00:09:20,BOS,2018-10-11,2,1,560.0,BOS,1.0,1.0,Tie
2882,1,BOS,PP,Brad Marchand , Matt Grzelcyk,Patrice Bergeron,1,00:14:37,00:14:37,BOS,2018-10-11,3,2,877.0,BOS,2.0,1.0,Go-Ahead Goal
2883,1,BOS,,Joakim Nordstrom , David Krejci,,1,00:15:13,00:15:13,BOS,2018-10-11,4,3,913.0,BOS,3.0,1.0,Insurance Goal
2884,3,BOS,EN,Patrice Bergeron ,,,5,00:59:25,00:19:25,BOS,2018-10-11,5,4,3565.0,BOS,4.0,1.0,Insurance Goal
2885,1,NYR,,Mika Zibanejad , Marc Staal,Brendan Smith,1,00:12:49,00:12:49,NYR,2018-10-13,1,1,769.0,EDM,1.0,0.0,Go-Ahead Goal
2886,1,EDM,,Ryan Nugent-Hopkins , Darnell Nurse,Connor McDavid,1,00:14:17,00:14:17,NYR,2018-10-13,2,1,857.0,EDM,1.0,1.0,Tie
2887,3,EDM,PP,Connor McDavid , Leon Draisaitl,Ryan Nugent-Hopkins,2,00:46:23,00:06:23,NYR,2018-10-13,3,2,2783.0,EDM,1.0,2.0,Go-Ahead Goal
2888,1,WPG,,Adam Lowry , Brandon Tanev,,2,00:04:51,00:04:51,WPG,2018-10-16,1,1,291.0,EDM,1.0,0.0,Go-Ahead Goal
2889,1,WPG,,Adam Lowry , Mathieu Perreault,Andrew Copp,3,00:07:47,00:07:47,WPG,2018-10-16,2,2,467.0,EDM,2.0,0.0,Insurance Goal
2890,1,EDM,PP,Connor McDavid , Leon Draisaitl,Ryan Nugent-Hopkins,3,00:12:49,00:12:49,WPG,2018-10-16,3,1,769.0,EDM,2.0,1.0,Go-Ahead Goal
2891,1,WPG,,Ben Chiarot , Nikolaj Ehlers,Dmitry Kulikov,1,00:13:11,00:13:11,WPG,2018-10-16,4,3,791.0,EDM,3.0,1.0,Insurance Goal
2892,2,WPG,PP,Mark Scheifele , Patrik Laine,Josh Morrissey,2,00:21:02,00:01:02,WPG,2018-10-16,5,4,1262.0,EDM,4.0,1.0,Insurance Goal
2893,3,EDM,,Ty Rattie , Connor McDavid,Oscar Klefbom,1,00:40:18,00:00:18,WPG,2018-10-16,6,2,2418.0,EDM,4.0,2.0,Lead Shrink
2894,3,EDM,PP,Connor McDavid , Ryan Nugent-Hopkins,Leon Draisaitl,4,00:42:28,00:02:28,WPG,2018-10-16,7,3,2548.0,EDM,4.0,3.0,Go-Ahead Goal
2895,3,EDM,,Jesse Puljujarvi , Ryan Nugent-Hopkins,Connor McDavid,1,00:53:39,00:13:39,WPG,2018-10-16,8,4,3219.0,EDM,4.0,4.0,Tie
2896,1,EDM,,Darnell Nurse , Ryan Nugent-Hopkins,,1,00:01:25,00:01:25,WPG,2018-10-16,9,5,85.0,EDM,4.0,5.0,Go-Ahead Goal
2897,2,BOS,,David Krejci , Matt Grzelcyk,Danton Heinen,1,00:31:17,00:11:17,EDM,2018-10-18,1,1,1877.0,EDM,0.0,1.0,Go-Ahead Goal
2898,2,EDM,,Kailer Yamamoto , Adam Larsson,Kris Russell,1,00:33:24,00:13:24,EDM,2018-10-18,2,1,2004.0,EDM,1.0,1.0,Tie
2899,3,EDM,PP,Ryan Nugent-Hopkins , Connor McDavid,Oscar Klefbom,2,00:47:33,00:07:33,EDM,2018-10-18,3,2,2853.0,EDM,2.0,1.0,Go-Ahead Goal
2900,3,BOS,,David Pastrnak , Brad Marchand,Charlie McAvoy,8,00:51:26,00:11:26,EDM,2018-10-18,4,2,3086.0,EDM,2.0,2.0,Tie
2901,1,EDM,,Leon Draisaitl , Connor McDavid,,2,00:00:37,00:00:37,EDM,2018-10-18,5,3,37.0,EDM,3.0,2.0,Go-Ahead Goal
2902,2,NSH,SH,P.K. Subban , Colton Sissons,Mattias Ekholm,2,00:33:14,00:13:14,EDM,2018-10-20,1,1,1994.0,NSH,0.0,1.0,Go-Ahead Goal
2903,2,NSH,,Viktor Arvidsson , Nick Bonino,Mattias Ekholm,4,00:34:42,00:14:42,EDM,2018-10-20,2,2,2082.0,NSH,0.0,2.0,Insurance Goal
2904,3,NSH,EN,Roman Josi ,,,2,00:59:07,00:19:07,EDM,2018-10-20,3,3,3547.0,NSH,0.0,3.0,Insurance Goal
2905,1,PIT,PP,Sidney Crosby , Kris Letang,Phil Kessel,1,00:10:58,00:10:58,EDM,2018-10-23,1,1,658.0,PIT,0.0,1.0,Go-Ahead Goal
2906,2,EDM,,Leon Draisaitl , Ryan Nugent-Hopkins,Kris Russell,3,00:21:06,00:01:06,EDM,2018-10-23,2,1,1266.0,PIT,1.0,1.0,Tie
2907,2,EDM,,Alex Chiasson , Kris Russell,,1,00:23:10,00:03:10,EDM,2018-10-23,3,2,1390.0,PIT,2.0,1.0,Go-Ahead Goal
2908,2,PIT,,Jamie Oleksiak , Evgeni Malkin,Phil Kessel,2,00:27:16,00:07:16,EDM,2018-10-23,4,2,1636.0,PIT,2.0,2.0,Tie
2909,2,PIT,,Patric Hornqvist , Dominik Simon,,1,00:30:24,00:10:24,EDM,2018-10-23,5,3,1824.0,PIT,2.0,3.0,Go-Ahead Goal
2910,2,EDM,,Alex Chiasson , Tobias Rieder,Adam Larsson,2,00:35:15,00:15:15,EDM,2018-10-23,6,3,2115.0,PIT,3.0,3.0,Tie
2911,2,PIT,,Patric Hornqvist , Matt Cullen,Brian Dumoulin,2,00:39:05,00:19:05,EDM,2018-10-23,7,4,2345.0,PIT,3.0,4.0,Go-Ahead Goal
2912,3,EDM,PP,Connor McDavid , Oscar Klefbom,Milan Lucic,5,00:42:47,00:02:47,EDM,2018-10-23,8,4,2567.0,PIT,4.0,4.0,Tie
2913,3,EDM,PP,Leon Draisaitl , Connor McDavid,Ryan Nugent-Hopkins,4,00:44:18,00:04:18,EDM,2018-10-23,9,5,2658.0,PIT,5.0,4.0,Go-Ahead Goal
2914,3,PIT,,Jamie Oleksiak , Patric Hornqvist,Matt Cullen,3,00:46:51,00:06:51,EDM,2018-10-23,10,5,2811.0,PIT,5.0,5.0,Tie
2915,1,PIT,,Sidney Crosby , Jack Johnson,Derick Brassard,2,00:02:12,00:02:12,EDM,2018-10-23,11,6,132.0,PIT,5.0,6.0,Go-Ahead Goal
2916,1,EDM,PP,Evan Bouchard , Kailer Yamamoto,Tobias Rieder,1,00:16:28,00:16:28,EDM,2018-10-25,1,1,988.0,EDM,1.0,0.0,Go-Ahead Goal
2917,2,EDM,SH,Ryan Nugent-Hopkins ,,,3,00:30:06,00:10:06,EDM,2018-10-25,2,2,1806.0,EDM,2.0,0.0,Insurance Goal
2918,2,WSH,,Andre Burakovsky , Nic Dowd,John Carlson,1,00:32:21,00:12:21,EDM,2018-10-25,3,1,1941.0,EDM,2.0,1.0,Go-Ahead Goal
2919,3,EDM,,Alex Chiasson , Tobias Rieder,Adam Larsson,3,00:49:16,00:09:16,EDM,2018-10-25,4,3,2956.0,EDM,3.0,1.0,Insurance Goal
2920,3,EDM,EN,Connor McDavid , Ryan Nugent-Hopkins,Cam Talbot,6,00:58:43,00:18:43,EDM,2018-10-25,5,4,3523.0,EDM,4.0,1.0,Insurance Goal
2921,1,EDM,,Drake Caggiula , Darnell Nurse,Tobias Rieder,1,00:11:41,00:11:41,NSH,2018-10-27,1,1,701.0,EDM,0.0,1.0,Go-Ahead Goal
2922,2,EDM,PP,Leon Draisaitl , Milan Lucic,Connor McDavid,5,00:24:14,00:04:14,NSH,2018-10-27,2,2,1454.0,EDM,0.0,2.0,Insurance Goal
2923,2,NSH,PP,Filip Forsberg , Ryan Johansen,P.K. Subban,8,00:38:46,00:18:46,NSH,2018-10-27,3,1,2326.0,EDM,1.0,2.0,Go-Ahead Goal
2924,2,EDM,,Connor McDavid , Ryan Nugent-Hopkins,,7,00:38:53,00:18:53,NSH,2018-10-27,4,3,2333.0,EDM,1.0,3.0,Insurance Goal
2925,3,EDM,,Leon Draisaitl , Tobias Rieder,Oscar Klefbom,6,00:44:19,00:04:19,NSH,2018-10-27,5,4,2659.0,EDM,1.0,4.0,Insurance Goal
2926,3,NSH,,Filip Forsberg , Ryan Johansen,Viktor Arvidsson,9,00:44:43,00:04:43,NSH,2018-10-27,6,2,2683.0,EDM,2.0,4.0,Lead Shrink
2927,3,NSH,PP,Filip Forsberg , Ryan Johansen,P.K. Subban,10,00:55:54,00:15:54,NSH,2018-10-27,7,3,3354.0,EDM,3.0,4.0,Go-Ahead Goal
2928,3,EDM,EN,Drake Caggiula ,,,2,00:58:14,00:18:14,NSH,2018-10-27,8,5,3494.0,EDM,3.0,5.0,Insurance Goal
2929,1,CHI,PP,Brent Seabrook , Patrick Kane,Duncan Keith,2,00:11:02,00:11:02,CHI,2018-10-28,1,1,662.0,EDM,1.0,0.0,Go-Ahead Goal
2930,1,EDM,,Zack Kassian , Jujhar Khaira,Darnell Nurse,1,00:18:26,00:18:26,CHI,2018-10-28,2,1,1106.0,EDM,1.0,1.0,Tie
2931,1,EDM,,Connor McDavid , Leon Draisaitl,,8,00:00:53,00:00:53,CHI,2018-10-28,3,2,53.0,EDM,1.0,2.0,Go-Ahead Goal
2932,1,EDM,,Leon Draisaitl , Ryan Nugent-Hopkins,Oscar Klefbom,7,00:08:11,00:08:11,EDM,2018-10-30,1,1,491.0,MIN,1.0,0.0,Go-Ahead Goal
2933,1,MIN,PP,Zach Parise , Mathew Dumba,Nino Niederreiter,4,00:14:08,00:14:08,EDM,2018-10-30,2,1,848.0,MIN,1.0,1.0,Tie
2934,2,EDM,,Connor McDavid , Kris Russell,,9,00:24:10,00:04:10,EDM,2018-10-30,3,2,1450.0,MIN,2.0,1.0,Go-Ahead Goal
2935,2,MIN,,Jared Spurgeon , Eric Staal,Nino Niederreiter,2,00:32:18,00:12:18,EDM,2018-10-30,4,2,1938.0,MIN,2.0,2.0,Tie
2936,2,EDM,,Alex Chiasson , Matt Benning,Leon Draisaitl,4,00:33:11,00:13:11,EDM,2018-10-30,5,3,1991.0,MIN,3.0,2.0,Go-Ahead Goal
2937,2,MIN,PP,Eric Staal , Ryan Suter,Mikael Granlund,4,00:38:20,00:18:20,EDM,2018-10-30,6,3,2300.0,MIN,3.0,3.0,Tie
2938,3,MIN,PP,Mikael Granlund , Eric Staal,Ryan Suter,6,00:54:12,00:14:12,EDM,2018-10-30,7,4,3252.0,MIN,3.0,4.0,Go-Ahead Goal
2939,2,EDM,,Drake Caggiula , Ryan Nugent-Hopkins,Connor McDavid,3,00:20:18,00:00:18,EDM,2018-11-01,1,1,1218.0,EDM,1.0,0.0,Go-Ahead Goal
2940,2,EDM,PP,Jason Garrison , Tobias Rieder,,1,00:39:23,00:19:23,EDM,2018-11-01,2,2,2363.0,EDM,2.0,0.0,Insurance Goal
2941,3,EDM,SH,Drake Caggiula , Jujhar Khaira,Matt Benning,4,00:46:49,00:06:49,EDM,2018-11-01,3,3,2809.0,EDM,3.0,0.0,Insurance Goal
2942,3,EDM,,Alex Chiasson , Tobias Rieder,Leon Draisaitl,5,00:50:38,00:10:38,EDM,2018-11-01,4,4,3038.0,EDM,4.0,0.0,Insurance Goal
2943,1,EDM,,Drake Caggiula , Connor McDavid,Oscar Klefbom,5,00:00:12,00:00:12,DET,2018-11-03,1,1,12.0,EDM,0.0,1.0,Go-Ahead Goal
2944,1,DET,,Jacob de La Rose , Gustav Nyquist,Michael Rasmussen,1,00:14:52,00:14:52,DET,2018-11-03,2,1,892.0,EDM,1.0,1.0,Tie
2945,2,EDM,,Alex Chiasson , Connor McDavid,Adam Larsson,6,00:21:15,00:01:15,DET,2018-11-03,3,2,1275.0,EDM,1.0,2.0,Go-Ahead Goal
2946,2,EDM,,Kyle Brodziak , Jujhar Khaira,,1,00:34:29,00:14:29,DET,2018-11-03,4,3,2069.0,EDM,1.0,3.0,Insurance Goal
2947,2,DET,,Danny DeKeyser , Luke Glendening,Martin Frk,1,00:39:24,00:19:24,DET,2018-11-03,5,2,2364.0,EDM,2.0,3.0,Go-Ahead Goal
2948,3,EDM,,Kyle Brodziak , Jujhar Khaira,,2,00:48:57,00:08:57,DET,2018-11-03,6,4,2937.0,EDM,2.0,4.0,Insurance Goal
2949,3,DET,,Tyler Bertuzzi , Dylan Larkin,Gustav Nyquist,5,00:58:34,00:18:34,DET,2018-11-03,7,3,3514.0,EDM,3.0,4.0,Go-Ahead Goal
2950,1,WSH,,Jakub Vrana , Devante Smith-Pelly,Travis Boyd,4,00:02:44,00:02:44,WSH,2018-11-05,1,1,164.0,WSH,1.0,0.0,Go-Ahead Goal
2951,1,WSH,,Devante Smith-Pelly , Travis Boyd,,2,00:05:44,00:05:44,WSH,2018-11-05,2,2,344.0,WSH,2.0,0.0,Insurance Goal
2952,1,EDM,PP,Connor McDavid , Oscar Klefbom,Ryan Nugent-Hopkins,10,00:10:24,00:10:24,WSH,2018-11-05,3,1,624.0,WSH,2.0,1.0,Go-Ahead Goal
2953,2,WSH,,T.J. Oshie , Nicklas Backstrom,John Carlson,7,00:28:11,00:08:11,WSH,2018-11-05,4,3,1691.0,WSH,3.0,1.0,Insurance Goal
2954,2,EDM,,Leon Draisaitl , Adam Larsson,Ryan Nugent-Hopkins,8,00:30:41,00:10:41,WSH,2018-11-05,5,2,1841.0,WSH,3.0,2.0,Go-Ahead Goal
2955,2,WSH,PP,Alex Ovechkin , John Carlson,Evgeny Kuznetsov,11,00:33:09,00:13:09,WSH,2018-11-05,6,4,1989.0,WSH,4.0,2.0,Insurance Goal
2956,1,TBL,,Steven Stamkos , Nikita Kucherov,,5,00:04:40,00:04:40,TBL,2018-11-06,1,1,280.0,TBL,1.0,0.0,Go-Ahead Goal
2957,1,TBL,,Brayden Point , Yanni Gourde,Tyler Johnson,9,00:19:34,00:19:34,TBL,2018-11-06,2,2,1174.0,TBL,2.0,0.0,Insurance Goal
2958,2,EDM,,Ryan Strome , Oscar Klefbom,,1,00:32:32,00:12:32,TBL,2018-11-06,3,1,1952.0,TBL,2.0,1.0,Go-Ahead Goal
2959,2,TBL,,Yanni Gourde , Ryan McDonagh,Brayden Point,7,00:33:19,00:13:19,TBL,2018-11-06,4,3,1999.0,TBL,3.0,1.0,Insurance Goal
2960,2,TBL,,Nikita Kucherov , Steven Stamkos,Braydon Coburn,6,00:38:59,00:18:59,TBL,2018-11-06,5,4,2339.0,TBL,4.0,1.0,Insurance Goal
2961,3,EDM,PP,Leon Draisaitl , Ty Rattie,Ryan Nugent-Hopkins,9,00:40:40,00:00:40,TBL,2018-11-06,6,2,2440.0,TBL,4.0,2.0,Lead Shrink
2962,3,TBL,PP,Nikita Kucherov , J.T. Miller,Steven Stamkos,7,00:48:23,00:08:23,TBL,2018-11-06,7,5,2903.0,TBL,5.0,2.0,Insurance Goal
2963,2,FLA,,Evgenii Dadonov , Aleksander Barkov,Mike Hoffman,7,00:26:45,00:06:45,FLA,2018-11-08,1,1,1605.0,FLA,1.0,0.0,Go-Ahead Goal
2964,2,FLA,,Nick Bjugstad , Bogdan Kiselevich,Jared McCann,3,00:28:12,00:08:12,FLA,2018-11-08,2,2,1692.0,FLA,2.0,0.0,Insurance Goal
2965,3,EDM,,Leon Draisaitl , Connor McDavid,,10,00:40:23,00:00:23,FLA,2018-11-08,3,1,2423.0,FLA,2.0,1.0,Go-Ahead Goal
2966,3,FLA,PP,Jonathan Huberdeau , Vincent Trocheck,Keith Yandle,3,00:43:43,00:03:43,FLA,2018-11-08,4,3,2623.0,FLA,3.0,1.0,Insurance Goal
2967,3,FLA,EN,Colton Sceviour , Vincent Trocheck,Mike Hoffman,2,00:59:11,00:19:11,FLA,2018-11-08,5,4,3551.0,FLA,4.0,1.0,Insurance Goal
2968,1,COL,,Mikko Rantanen , Nathan MacKinnon,Gabriel Landeskog,6,00:00:26,00:00:26,EDM,2018-11-11,1,1,26.0,COL,0.0,1.0,Go-Ahead Goal
2969,1,COL,,Carl Soderberg , Tyson Barrie,Matt Calvert,6,00:15:33,00:15:33,EDM,2018-11-11,2,2,933.0,COL,0.0,2.0,Insurance Goal
2970,2,COL,PP,Alexander Kerfoot , Carl Soderberg,Samuel Girard,3,00:25:06,00:05:06,EDM,2018-11-11,3,3,1506.0,COL,0.0,3.0,Insurance Goal
2971,2,COL,,Tyson Barrie , Mikko Rantanen,Nathan MacKinnon,1,00:30:56,00:10:56,EDM,2018-11-11,4,4,1856.0,COL,0.0,4.0,Insurance Goal
2972,3,EDM,,Ty Rattie , Adam Larsson,Milan Lucic,2,00:49:20,00:09:20,EDM,2018-11-11,5,1,2960.0,COL,1.0,4.0,Lead Shrink
2973,1,EDM,,Matt Benning , Connor McDavid,Leon Draisaitl,1,00:03:13,00:03:13,EDM,2018-11-13,1,1,193.0,EDM,1.0,0.0,Go-Ahead Goal
2974,1,MTL,,Max Domi , Andrew Shaw,Noah Juulsen,10,00:05:45,00:05:45,EDM,2018-11-13,2,1,345.0,EDM,1.0,1.0,Tie
2975,1,EDM,,Leon Draisaitl , Connor McDavid,,11,00:16:31,00:16:31,EDM,2018-11-13,3,2,991.0,EDM,2.0,1.0,Go-Ahead Goal
2976,2,MTL,,Andrew Shaw , Jonathan Drouin,Jeff Petry,5,00:21:10,00:01:10,EDM,2018-11-13,4,2,1270.0,EDM,2.0,2.0,Tie
2977,2,EDM,,Drake Caggiula , Alex Chiasson,Matt Benning,6,00:23:05,00:03:05,EDM,2018-11-13,5,3,1385.0,EDM,3.0,2.0,Go-Ahead Goal
2978,3,EDM,,Ryan Nugent-Hopkins , Ryan Strome,Kris Russell,4,00:45:36,00:05:36,EDM,2018-11-13,6,4,2736.0,EDM,4.0,2.0,Insurance Goal
2979,3,EDM,,Kris Russell , Kevin Gravel,Jujhar Khaira,1,00:52:14,00:12:14,EDM,2018-11-13,7,5,3134.0,EDM,5.0,2.0,Insurance Goal
2980,3,EDM,,Darnell Nurse , Connor McDavid,Leon Draisaitl,2,00:58:04,00:18:04,EDM,2018-11-13,8,6,3484.0,EDM,6.0,2.0,Insurance Goal
3006,1,LAK,,Dustin Brown , Anze Kopitar,Derek Forbort,4,00:07:56,00:07:56,LAK,2018-11-25,1,1,476.0,LAK,1.0,0.0,Go-Ahead Goal
3007,1,EDM,PP,Alex Chiasson , Connor McDavid,Oscar Klefbom,9,00:13:19,00:13:19,LAK,2018-11-25,2,1,799.0,LAK,1.0,1.0,Tie
3008,2,EDM,,Alex Chiasson , Oscar Klefbom,Ryan Nugent-Hopkins,10,00:22:16,00:02:16,LAK,2018-11-25,3,2,1336.0,LAK,1.0,2.0,Go-Ahead Goal
